dataset,band,test_idx,train_idx,jaccard8,flagged,test_label,train_label,sw_score,sw_identity,sw_coverage,sw_aln_len,len_test,len_train,homolog,homolog_strict,homolog_loose
human_nontata_promoters,j_0p8_0p9,27810,2131,0.8066914677619934,1,0,0,1125.0,1.0,0.896414342629482,225,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29846,8304,0.8082706928253174,1,0,0,1120.0,1.0,0.8924302788844621,224,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29071,6116,0.8141263723373413,1,0,0,1130.0,1.0,0.900398406374502,226,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30328,9811,0.8897637724876404,1,0,0,1180.0,1.0,0.9402390438247012,236,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27485,1051,0.8571428656578064,1,0,0,1165.0,1.0,0.9282868525896414,233,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30373,9969,0.8521400690078735,1,0,0,1160.0,1.0,0.9243027888446216,232,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30300,9743,0.8692307472229004,1,0,0,1170.0,1.0,0.9322709163346612,234,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27149,143,0.8257575631141663,1,0,0,1140.0,1.0,0.9083665338645418,228,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,28170,3301,0.8809523582458496,1,0,0,1180.0,1.0,0.9402390438247012,236,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30516,10375,0.859375,1,0,0,1165.0,1.0,0.9282868525896414,233,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30403,10080,0.8141263723373413,1,0,0,1130.0,1.0,0.900398406374502,226,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27652,1571,0.88416987657547,1,0,0,1180.0,1.0,0.9402390438247012,236,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29981,8726,0.8141263723373413,1,0,0,1130.0,1.0,0.900398406374502,226,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27392,762,0.8610038757324219,1,0,0,1165.0,1.0,0.9282868525896414,233,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29260,6637,0.8832684755325317,1,0,0,1180.0,1.0,0.9402390438247012,236,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27165,188,0.8677042722702026,1,0,0,1170.0,1.0,0.9322709163346612,234,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27166,184,0.8505747318267822,1,0,0,1150.0,1.0,0.9163346613545816,230,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29358,6923,0.8007380366325378,1,0,0,1120.0,1.0,0.8924302788844621,224,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,28514,4388,0.8037735819816589,1,0,0,1125.0,1.0,0.896414342629482,225,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30956,11673,0.8984375,1,0,0,1190.0,1.0,0.9482071713147412,238,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27582,1335,0.8208954930305481,1,0,0,1135.0,1.0,0.904382470119522,227,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29183,6421,0.8277153372764587,1,0,0,1140.0,1.0,0.9083665338645418,228,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30153,9224,0.8610038757324219,1,0,0,1165.0,1.0,0.9282868525896414,233,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29512,7384,0.8384615182876587,1,0,0,1150.0,1.0,0.9163346613545816,230,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,28879,5476,0.8625954389572144,1,0,0,1165.0,1.0,0.9282868525896414,233,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27185,235,0.8443396091461182,1,0,0,1140.0,1.0,0.9083665338645418,228,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27425,875,0.8235294222831726,1,0,0,1090.0,1.0,0.8685258964143426,218,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29980,8720,0.8037735819816589,1,0,0,1125.0,1.0,0.896414342629482,225,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29203,6514,0.8893280625343323,1,0,0,1185.0,1.0,0.9442231075697212,237,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30305,9753,0.8409090638160706,1,0,0,1150.0,1.0,0.9163346613545816,230,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30393,10061,0.8345864415168762,1,0,0,1145.0,1.0,0.9123505976095616,229,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29315,6810,0.887159526348114,1,0,0,1175.0,1.0,0.9362549800796812,235,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30348,9877,0.8500000238418579,1,0,0,1155.0,1.0,0.9203187250996016,231,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30403,10081,0.8074073791503906,1,0,0,1125.0,1.0,0.896414342629482,225,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30313,9753,0.8250950574874878,1,0,0,1125.0,1.0,0.896414342629482,225,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29831,8250,0.8625954389572144,1,0,0,1165.0,1.0,0.9282868525896414,233,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29421,7104,0.8244274854660034,1,0,0,1140.0,1.0,0.9083665338645418,228,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29767,8085,0.8244274854660034,1,0,0,1140.0,1.0,0.9083665338645418,228,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30331,9811,0.8423076868057251,1,0,0,1150.0,1.0,0.9163346613545816,230,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27755,1815,0.8380566835403442,1,0,0,1135.0,1.0,0.904382470119522,227,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,28729,5034,0.8195488452911377,1,0,0,1135.0,1.0,0.904382470119522,227,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30339,9852,0.802281379699707,1,0,0,1120.0,1.0,0.8924302788844621,224,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30602,10618,0.8134328126907349,1,0,0,1130.0,1.0,0.900398406374502,226,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27792,2062,0.8415094614028931,1,0,0,1150.0,1.0,0.9163346613545816,230,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30395,10050,0.8141263723373413,1,0,0,1130.0,1.0,0.900398406374502,226,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,28681,4910,0.8301886916160583,1,0,0,1140.0,1.0,0.9083665338645418,228,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27211,289,0.874015748500824,1,0,0,1175.0,1.0,0.9362549800796812,235,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27211,290,0.8449612259864807,1,0,0,1155.0,1.0,0.9203187250996016,231,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30970,11722,0.8014981150627136,1,0,0,1115.0,1.0,0.8884462151394422,223,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30397,10079,0.847328245639801,1,0,0,1155.0,1.0,0.9203187250996016,231,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30348,9894,0.8075471520423889,1,0,0,1120.0,1.0,0.8924302788844621,224,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,28368,3961,0.8837209343910217,1,0,0,1175.0,1.0,0.9362549800796812,235,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27643,1545,0.8415094614028931,1,0,0,1150.0,1.0,0.9163346613545816,230,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,31167,12226,0.8745098114013672,1,0,0,1175.0,1.0,0.9362549800796812,235,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30384,10019,0.8730769157409668,1,0,0,1170.0,1.0,0.9322709163346612,234,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,28019,2796,0.8208954930305481,1,0,0,1135.0,1.0,0.904382470119522,227,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,31066,11965,0.887159526348114,1,0,0,1180.0,1.0,0.9402390438247012,236,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30384,10035,0.8074073791503906,1,0,0,1125.0,1.0,0.896414342629482,225,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27976,2666,0.8270676732063293,1,0,0,1140.0,1.0,0.9083665338645418,228,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,28118,3127,0.8620689511299133,1,0,0,1165.0,1.0,0.9282868525896414,233,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30347,9875,0.8972331881523132,1,0,0,1185.0,1.0,0.9442231075697212,237,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30395,10067,0.8345864415168762,1,0,0,1145.0,1.0,0.9123505976095616,229,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30546,10464,0.8984375,1,0,0,1185.0,1.0,0.9442231075697212,237,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,31191,12295,0.8333333134651184,1,0,0,1145.0,1.0,0.9123505976095616,229,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29676,7794,0.8951612710952759,1,0,0,1190.0,1.0,0.9482071713147412,238,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,31037,11884,0.890625,1,0,0,1185.0,1.0,0.9442231075697212,237,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30351,9912,0.8098859190940857,1,0,0,1125.0,1.0,0.896414342629482,225,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30342,9838,0.8588235378265381,1,0,0,1160.0,1.0,0.9243027888446216,232,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27872,2310,0.8754863739013672,1,0,0,1175.0,1.0,0.9362549800796812,235,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30352,9897,0.8814229369163513,1,0,0,1175.0,1.0,0.9362549800796812,235,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30220,9433,0.876447856426239,1,0,0,1175.0,1.0,0.9362549800796812,235,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30360,9915,0.85546875,1,0,0,1130.0,1.0,0.900398406374502,226,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30439,10155,0.8803088665008545,1,0,0,1175.0,1.0,0.9362549800796812,235,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,28992,5864,0.810606062412262,1,0,0,1125.0,1.0,0.896414342629482,225,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27823,2163,0.8270676732063293,1,0,0,1140.0,1.0,0.9083665338645418,228,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30386,10024,0.8625954389572144,1,0,0,1165.0,1.0,0.9282868525896414,233,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30838,11330,0.8074073791503906,1,0,0,1125.0,1.0,0.896414342629482,225,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29964,8651,0.8141263723373413,1,0,0,1130.0,1.0,0.900398406374502,226,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30402,10072,0.8914728760719299,1,0,0,1185.0,1.0,0.9442231075697212,237,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29455,7228,0.8984375,1,0,0,1190.0,1.0,0.9482071713147412,238,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,34644,22616,0.8192307949066162,1,1,1,1161.0,0.9957264957264956,0.9282868525896414,234,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29738,7981,0.8066914677619934,1,0,0,1125.0,1.0,0.896414342629482,225,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,31006,11796,0.8823529481887817,1,0,0,1190.0,1.0,0.9482071713147412,238,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,28150,3231,0.8687258958816528,1,0,0,1170.0,1.0,0.9322709163346612,234,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,28919,5618,0.88416987657547,1,0,0,1180.0,1.0,0.9402390438247012,236,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30405,10072,0.8484848737716675,1,0,0,1155.0,1.0,0.9203187250996016,231,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30321,9783,0.8410852551460266,1,0,0,1150.0,1.0,0.9163346613545816,230,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,31089,12035,0.8390804529190063,1,0,0,1130.0,1.0,0.900398406374502,226,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30347,9881,0.8320610523223877,1,0,0,1140.0,1.0,0.9083665338645418,228,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30094,9105,0.8365758657455444,1,0,0,1150.0,1.0,0.9163346613545816,230,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30416,10113,0.8415094614028931,1,0,0,1150.0,1.0,0.9163346613545816,230,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29345,6892,0.8409090638160706,1,0,0,1150.0,1.0,0.9163346613545816,230,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27258,402,0.8643410801887512,1,0,0,1165.0,1.0,0.9282868525896414,233,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30316,9768,0.8509804010391235,1,0,0,1160.0,1.0,0.9243027888446216,232,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29114,6196,0.8208954930305481,1,0,0,1135.0,1.0,0.904382470119522,227,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30335,9824,0.8853754997253418,1,0,0,1180.0,1.0,0.9402390438247012,236,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27510,1134,0.8855932354927063,1,0,0,1180.0,1.0,0.9402390438247012,236,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30393,10043,0.88416987657547,1,0,0,1180.0,1.0,0.9402390438247012,236,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29873,8395,0.8301886916160583,1,0,0,1140.0,1.0,0.9083665338645418,228,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27566,1302,0.8735178112983704,1,0,0,1175.0,1.0,0.9362549800796812,235,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27363,708,0.8415094614028931,1,0,0,1150.0,1.0,0.9163346613545816,230,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29282,6719,0.8195488452911377,1,0,0,1135.0,1.0,0.904382470119522,227,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30714,10956,0.8625954389572144,1,0,0,1165.0,1.0,0.9282868525896414,233,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27878,2354,0.8415094614028931,1,0,0,1150.0,1.0,0.9163346613545816,230,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30362,9921,0.8307692408561707,1,0,0,1145.0,1.0,0.9123505976095616,229,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30764,11072,0.8195488452911377,1,0,0,1135.0,1.0,0.904382470119522,227,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30371,9957,0.8212927579879761,1,0,0,1130.0,1.0,0.900398406374502,226,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30637,10744,0.8769230842590332,1,0,0,1175.0,1.0,0.9362549800796812,235,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,31052,11936,0.8262548446655273,1,0,0,1135.0,1.0,0.904382470119522,227,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30369,9948,0.8113207817077637,1,0,0,1125.0,1.0,0.896414342629482,225,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30942,11593,0.8914728760719299,1,0,0,1185.0,1.0,0.9442231075697212,237,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,28510,4380,0.8141263723373413,1,0,0,1130.0,1.0,0.900398406374502,226,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,28129,3156,0.8818897604942322,1,0,0,1175.0,1.0,0.9362549800796812,235,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30913,11504,0.8208954930305481,1,0,0,1135.0,1.0,0.904382470119522,227,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,28402,4054,0.8755555748939514,1,0,0,1170.0,1.0,0.9322709163346612,234,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,28239,3520,0.8441064357757568,1,0,0,1145.0,1.0,0.9123505976095616,229,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30336,9822,0.8346154093742371,1,0,0,1145.0,1.0,0.9123505976095616,229,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29951,8614,0.855513334274292,1,0,0,1160.0,1.0,0.9243027888446216,232,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27497,1097,0.8029739856719971,1,0,0,1120.0,1.0,0.8924302788844621,224,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30120,9135,0.88416987657547,1,0,0,1180.0,1.0,0.9402390438247012,236,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27376,731,0.8984375,1,0,0,1190.0,1.0,0.9482071713147412,238,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30398,10053,0.8141263723373413,1,0,0,1130.0,1.0,0.900398406374502,226,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30392,10061,0.8277153372764587,1,0,0,1140.0,1.0,0.9083665338645418,228,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29252,6616,0.8823529481887817,1,0,0,1180.0,1.0,0.9402390438247012,236,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29652,7712,0.855513334274292,1,0,0,1160.0,1.0,0.9243027888446216,232,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30393,10062,0.8208954930305481,1,0,0,1135.0,1.0,0.904382470119522,227,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27667,1615,0.8818897604942322,1,0,0,1180.0,1.0,0.9402390438247012,236,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29735,8007,0.8377358317375183,1,0,0,1145.0,1.0,0.9123505976095616,229,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29956,8623,0.8769230842590332,1,0,0,1175.0,1.0,0.9362549800796812,235,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30056,8968,0.88416987657547,1,0,0,1180.0,1.0,0.9402390438247012,236,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27807,2107,0.8549019694328308,1,0,0,1150.0,1.0,0.9163346613545816,230,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30194,9361,0.8620689511299133,1,0,0,1165.0,1.0,0.9282868525896414,233,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30361,9920,0.8217054009437561,1,0,0,1125.0,1.0,0.896414342629482,225,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30765,11078,0.8097015023231506,1,0,0,1125.0,1.0,0.896414342629482,225,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,28141,3198,0.887159526348114,1,0,0,1180.0,1.0,0.9402390438247012,236,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30301,9743,0.876447856426239,1,0,0,1175.0,1.0,0.9362549800796812,235,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29615,7610,0.8384615182876587,1,0,0,1150.0,1.0,0.9163346613545816,230,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,29841,8287,0.8167939186096191,1,0,0,1135.0,1.0,0.904382470119522,227,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,27437,919,0.8582677245140076,1,0,0,1165.0,1.0,0.9282868525896414,233,251,251,1,1,1
human_nontata_promoters,j_0p8_0p9,30343,9854,0.8622047305107117,1,0,0,1165.0,1.0,0.9282868525896414,233,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,29267,6647,0.9282868504524232,1,0,0,1210.0,1.0,0.9641434262948207,242,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30333,9830,0.9428571462631226,1,0,0,1220.0,1.0,0.9721115537848606,244,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,29739,8016,0.9918367266654968,1,0,0,1250.0,1.0,0.99601593625498,250,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30362,9929,0.991631805896759,1,0,0,1250.0,1.0,0.99601593625498,250,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30818,11247,0.9058823585510254,1,0,0,1195.0,1.0,0.952191235059761,239,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,27633,1509,0.9209486246109008,1,0,0,1205.0,1.0,0.9601593625498008,241,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30372,9965,0.9428571462631226,1,0,0,1220.0,1.0,0.9721115537848606,244,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,28125,3150,0.9516128897666932,1,0,0,1225.0,1.0,0.9760956175298804,245,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30301,9733,0.9399999976158142,1,0,0,1215.0,1.0,0.9681274900398408,243,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30737,11021,0.9520000219345092,1,0,0,1225.0,1.0,0.9760956175298804,245,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,29829,8240,0.9435483813285828,1,0,0,1220.0,1.0,0.9721115537848606,244,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,29657,7740,0.935742974281311,1,0,0,1215.0,1.0,0.9681274900398408,243,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,28050,2885,0.9069767594337464,1,0,0,1205.0,1.0,0.9601593625498008,241,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30393,10049,0.9837398529052734,1,0,0,1245.0,1.0,0.9920318725099602,249,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30812,11223,0.9036144614219666,1,0,0,1195.0,1.0,0.952191235059761,239,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30351,9901,0.9834024906158448,1,0,0,1245.0,1.0,0.9920318725099602,249,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30358,9920,0.9341563582420348,1,0,0,1200.0,1.0,0.9561752988047808,240,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30399,10065,0.9598393440246582,1,0,0,1230.0,1.0,0.9800796812749004,246,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,27797,2085,0.9733333587646484,1,0,0,1240.0,1.0,0.9880478087649402,248,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30507,10360,0.913385808467865,1,0,0,1200.0,1.0,0.9561752988047808,240,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,29062,6094,0.967479646205902,1,0,0,1235.0,1.0,0.9840637450199204,247,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,29815,8217,0.9837398529052734,1,0,0,1245.0,1.0,0.9920318725099602,249,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,27134,94,0.935742974281311,1,0,0,1215.0,1.0,0.9681274900398408,243,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,29138,6239,0.9918367266654968,1,0,0,1250.0,1.0,0.99601593625498,250,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,27994,2714,0.9212598204612732,1,0,0,1205.0,1.0,0.9601593625498008,241,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,28124,3150,0.920634925365448,1,0,0,1205.0,1.0,0.9601593625498008,241,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,28386,3996,0.9282868504524232,1,0,0,1210.0,1.0,0.9641434262948207,242,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30356,9909,0.9586777091026306,1,0,0,1230.0,1.0,0.9800796812749004,246,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30338,9842,0.9588477611541748,1,0,0,1230.0,1.0,0.9800796812749004,246,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,29078,6125,0.98353910446167,1,0,0,1245.0,1.0,0.9920318725099602,249,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30984,11754,0.91304349899292,1,0,0,1200.0,1.0,0.9561752988047808,240,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30363,9939,0.9196786880493164,1,0,0,1205.0,1.0,0.9601593625498008,241,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30353,9903,0.911646604537964,1,0,0,1195.0,1.0,0.952191235059761,239,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30257,9568,0.9442231059074402,1,0,0,1220.0,1.0,0.9721115537848606,244,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,29686,7827,0.9416666626930236,1,0,0,1220.0,1.0,0.9721115537848606,244,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,27471,1015,0.9476190209388732,1,0,0,1200.0,1.0,0.9561752988047808,240,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,29485,7306,0.9512194991111756,1,0,0,1225.0,1.0,0.9760956175298804,245,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30303,9743,0.9209486246109008,1,0,0,1205.0,1.0,0.9601593625498008,241,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,29921,8539,0.9836065769195556,1,0,0,1245.0,1.0,0.9920318725099602,249,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,27879,2361,0.948113203048706,1,0,0,1215.0,1.0,0.9681274900398408,243,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,29580,7498,0.9508196711540222,1,0,0,1225.0,1.0,0.9760956175298804,245,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30872,11407,0.9516128897666932,1,0,0,1225.0,1.0,0.9760956175298804,245,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,29503,7363,0.9285714030265808,1,0,0,1210.0,1.0,0.9641434262948207,242,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30657,10820,0.9508196711540222,1,0,0,1225.0,1.0,0.9760956175298804,245,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,27850,2265,0.9502074718475342,1,0,0,1225.0,1.0,0.9760956175298804,245,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,28597,4686,0.9430894255638124,1,0,0,1220.0,1.0,0.9721115537848606,244,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,28896,5527,0.9319999814033508,1,0,0,1205.0,1.0,0.9601593625498008,241,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,29471,7272,0.9212598204612732,1,0,0,1205.0,1.0,0.9601593625498008,241,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30557,10496,0.9341563582420348,1,0,0,1205.0,1.0,0.9601593625498008,241,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,28318,3820,0.90625,1,0,0,1195.0,1.0,0.952191235059761,239,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,29594,7544,0.9836734533309937,1,0,0,1245.0,1.0,0.9920318725099602,249,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30282,9663,0.9836065769195556,1,0,0,1245.0,1.0,0.9920318725099602,249,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30348,9882,0.9163346886634828,1,0,0,1200.0,1.0,0.9561752988047808,240,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30437,10156,0.913385808467865,1,0,0,1200.0,1.0,0.9561752988047808,240,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30853,11349,0.9757084846496582,1,0,0,1240.0,1.0,0.9880478087649402,248,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,28404,4060,0.9669421315193176,1,0,0,1235.0,1.0,0.9840637450199204,247,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,29942,8588,0.91372549533844,1,0,0,1200.0,1.0,0.9561752988047808,240,251,251,1,1,1
human_nontata_promoters,j_ge_0p9,30696,10901,0.913223147392273,1,0,0,1195.0,1.0,0.952191235059761,239,251,251,1,1,1
