dataset,band,test_idx,train_idx,jaccard8,flagged,test_label,train_label,sw_score,sw_identity,sw_coverage,sw_aln_len,len_test,len_train,homolog,homolog_strict,homolog_loose
human_nontata_promoters,j_lt_0p1,28900,1144,0.002061855746433139,0,0,0,160.5,0.38699690402476783,0.49800796812749004,323,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28973,2499,0.002053388161584735,0,0,0,206.0,0.4472843450479233,0.5577689243027888,313,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29081,13614,0.0,0,0,1,68.5,0.43037974683544306,0.13545816733067728,79,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28933,9084,0.006185567006468773,0,0,0,166.5,0.3857677902621723,0.4103585657370518,267,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28803,17319,0.016701461747288704,0,0,1,181.0,0.49572649572649574,0.46215139442231074,234,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28939,6105,0.006211180239915848,0,0,0,207.5,0.41237113402061853,0.47808764940239046,291,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28882,1312,0.0021052630618214607,0,0,0,201.5,0.4588235294117647,0.46613545816733065,255,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29041,2400,0.0,0,0,0,178.0,0.4618834080717489,0.4103585657370518,223,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28824,6733,0.002061855746433139,0,0,0,165.5,0.41605839416058393,0.4541832669322709,274,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28853,5238,0.0020790020935237408,0,0,0,222.5,0.45302013422818793,0.5378486055776892,298,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28964,13495,0.0,0,0,1,67.5,0.5285714285714286,0.14741035856573706,70,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28887,6302,0.00424628471955657,0,0,0,143.5,0.4185022026431718,0.3784860557768924,227,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28787,7987,0.010438413359224796,0,0,0,231.0,0.4697986577181208,0.5577689243027888,298,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28980,18831,0.0,0,0,1,93.5,0.45394736842105265,0.2749003984063745,152,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29013,22645,0.0,0,0,1,107.5,0.4811320754716981,0.20318725099601595,106,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28770,23938,0.002087682718411088,0,0,1,112.5,0.44525547445255476,0.24302788844621515,137,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28703,9367,0.004115226212888956,0,0,0,237.0,0.4746376811594203,0.5219123505976095,276,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28716,13232,0.00413223123177886,0,0,1,245.0,0.43870967741935485,0.5418326693227091,310,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28923,13830,0.008350730873644352,0,0,1,171.0,0.44366197183098594,0.50199203187251,284,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29039,7246,0.0,0,0,0,162.0,0.4155844155844156,0.38247011952191234,231,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28701,25185,0.0,0,0,1,217.5,0.4489795918367347,0.5258964143426295,294,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28747,12355,0.006198347080498934,0,0,1,212.5,0.45614035087719296,0.5179282868525896,285,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28999,14162,0.004310344811528921,0,0,1,66.5,0.33980582524271846,0.1394422310756972,103,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29088,25563,0.0,0,0,1,98.5,0.35051546391752575,0.4063745019920319,291,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28735,8835,0.0,0,0,0,215.5,0.4208860759493671,0.5298804780876494,316,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29020,12716,0.002057613106444478,0,0,1,204.5,0.4317343173431734,0.46613545816733065,271,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28886,16933,0.004282655194401741,0,0,1,212.5,0.4478114478114478,0.5298804780876494,297,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28939,24817,0.0,0,0,1,201.5,0.43157894736842106,0.4900398406374502,285,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29044,27082,0.0,0,0,1,65.0,0.4875,0.1553784860557769,80,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28943,10061,0.0,0,0,0,202.5,0.46494464944649444,0.50199203187251,271,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28767,6875,0.00206611561588943,0,0,0,199.0,0.4241379310344828,0.4900398406374502,290,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28864,1493,0.0021413275972008705,0,0,0,200.5,0.4551971326164875,0.5059760956175299,279,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28773,13515,0.0,0,0,1,170.5,0.38509316770186336,0.4940239043824701,322,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29062,26274,0.0,0,0,1,49.0,0.46296296296296297,0.099601593625498,54,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28708,19499,0.0,0,0,1,199.0,0.45714285714285713,0.44621513944223107,245,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28926,18342,0.0,0,0,1,174.5,0.44964028776978415,0.49800796812749004,278,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28812,8231,0.006451612804085016,0,0,0,202.5,0.3871951219512195,0.5059760956175299,328,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28704,2286,0.0020964359864592552,0,0,0,182.0,0.44649446494464945,0.4820717131474104,271,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28908,26040,0.0,0,0,1,210.5,0.4692982456140351,0.4262948207171315,228,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28865,26403,0.00643776822835207,0,0,1,195.5,0.44129554655870445,0.4342629482071713,247,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28930,15371,0.0,0,0,1,144.0,0.42570281124497994,0.42231075697211157,249,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28963,7176,0.016842104494571686,0,0,0,270.0,0.46283783783783783,0.545816733067729,296,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29035,6103,0.0041841003112494946,0,0,0,217.0,0.4782608695652174,0.4820717131474104,253,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28966,8507,0.004115226212888956,0,0,0,212.0,0.4778761061946903,0.4302788844621514,226,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28906,19623,0.006211180239915848,0,0,1,227.5,0.47333333333333333,0.5657370517928287,300,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28978,3614,0.0020964359864592552,0,0,0,189.0,0.3950617283950617,0.5099601593625498,324,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29030,25432,0.004175365436822176,0,0,1,151.5,0.3880597014925373,0.41434262948207173,268,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28698,2178,0.0,0,0,0,230.5,0.4513888888888889,0.5179282868525896,288,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28876,11772,0.0,0,0,0,207.0,0.46179401993355484,0.5537848605577689,301,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28889,7122,0.0,0,0,0,210.0,0.4163568773234201,0.44621513944223107,269,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28851,13049,0.00826446246355772,0,0,1,242.5,0.4340277777777778,0.49800796812749004,288,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29063,8122,0.0041841003112494946,0,0,0,213.0,0.4796380090497738,0.42231075697211157,221,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28779,2743,0.0,0,0,0,142.5,0.3554006968641115,0.4063745019920319,287,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29089,21868,0.0,0,0,1,122.0,0.3092485549132948,0.4262948207171315,346,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28724,11982,0.0,0,0,0,197.5,0.4709897610921502,0.549800796812749,293,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28817,17859,0.002053388161584735,0,0,1,197.0,0.43109540636042404,0.4860557768924303,283,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28830,6347,0.0020964359864592552,0,0,0,165.0,0.38127090301003347,0.4541832669322709,299,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29023,25995,0.0,0,0,1,126.0,0.4148148148148148,0.44621513944223107,270,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28963,4256,0.0,0,0,0,136.5,0.397212543554007,0.4541832669322709,287,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28938,18525,0.008298755623400211,0,0,1,169.0,0.45454545454545453,0.43824701195219123,242,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28791,2122,0.0,0,0,0,151.0,0.45685279187817257,0.35856573705179284,197,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28767,9778,0.006289307959377766,0,0,0,209.0,0.426056338028169,0.4820717131474104,284,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28975,12748,0.0,0,0,1,133.5,0.40476190476190477,0.3386454183266932,210,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29013,994,0.004149377811700106,0,0,0,145.5,0.40384615384615385,0.3346613545816733,208,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28859,7134,0.00413223123177886,0,0,0,148.0,0.39932885906040266,0.47410358565737054,298,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28722,4352,0.008298755623400211,0,0,0,222.5,0.41924398625429554,0.4860557768924303,291,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29026,8043,0.00413223123177886,0,0,0,177.5,0.43205574912891986,0.4940239043824701,287,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28941,5072,0.0,0,0,0,155.5,0.4163568773234201,0.44621513944223107,269,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28833,11344,0.0,0,0,0,212.0,0.45454545454545453,0.5378486055776892,297,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28957,5902,0.004149377811700106,0,0,0,225.5,0.4155844155844156,0.5099601593625498,308,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28909,4873,0.004140786826610565,0,0,0,181.0,0.4160839160839161,0.47410358565737054,286,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28914,20262,0.006224066484719515,0,0,1,172.0,0.4244604316546763,0.4701195219123506,278,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28862,2102,0.002057613106444478,0,0,0,289.5,0.5136186770428015,0.5258964143426295,257,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28764,16613,0.0020703934133052826,0,0,1,127.5,0.39195979899497485,0.3107569721115538,199,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28957,6210,0.00413223123177886,0,0,0,214.5,0.46179401993355484,0.5537848605577689,301,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28975,38,0.004175365436822176,0,0,0,176.5,0.38271604938271603,0.4940239043824701,324,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29046,21992,0.010504201985895634,0,0,1,213.0,0.47586206896551725,0.549800796812749,290,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28777,23841,0.0,0,0,1,221.5,0.49382716049382713,0.47808764940239046,243,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29044,3831,0.0,0,0,0,99.5,0.3620689655172414,0.3346613545816733,232,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29089,25965,0.0,0,0,1,39.0,0.625,0.05976095617529881,24,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28888,19132,0.010548523627221584,0,0,1,187.5,0.44554455445544555,0.5378486055776892,303,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29010,9286,0.0,0,0,0,188.0,0.4418604651162791,0.5298804780876494,301,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28892,12068,0.0,0,0,0,236.5,0.5076923076923077,0.5258964143426295,260,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28698,6276,0.006329114083200693,0,0,0,165.0,0.4059040590405904,0.43824701195219123,271,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28736,25870,0.0020703934133052826,0,0,1,190.5,0.48847926267281105,0.42231075697211157,217,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28867,14471,0.0,0,0,1,182.0,0.4180602006688963,0.49800796812749004,299,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28985,5291,0.004201680887490511,0,0,0,153.0,0.4166666666666667,0.47808764940239046,288,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29007,16418,0.0,0,0,1,89.5,0.5148514851485149,0.20717131474103587,101,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28973,22843,0.002057613106444478,0,0,1,119.0,0.35051546391752575,0.27091633466135456,194,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28994,24087,0.0041841003112494946,0,0,1,213.0,0.44370860927152317,0.5338645418326693,302,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28983,26970,0.002207505516707897,0,0,1,60.5,0.37142857142857144,0.1553784860557769,105,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28841,1139,0.012605042196810246,0,0,0,240.5,0.48,0.47808764940239046,250,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28772,3258,0.0,0,0,0,229.0,0.47635135135135137,0.5617529880478087,296,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28794,16577,0.014644351787865162,0,0,1,156.0,0.3904382470119522,0.3904382470119522,251,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28989,9850,0.0021052630618214607,0,0,0,166.5,0.4169611307420495,0.4701195219123506,283,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28766,17584,0.0021008404437452555,0,0,1,151.0,0.3822525597269625,0.44621513944223107,293,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28786,2405,0.010638297535479069,0,0,0,161.0,0.410958904109589,0.47808764940239046,292,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28805,19670,0.008333333767950535,0,0,1,207.0,0.4318936877076412,0.5179282868525896,301,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28984,8418,0.002074688905850053,0,0,0,149.0,0.40963855421686746,0.4063745019920319,249,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28946,4399,0.004115226212888956,0,0,0,183.5,0.44932432432432434,0.5298804780876494,296,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29039,14675,0.004219409078359604,0,0,1,86.5,0.3474576271186441,0.32669322709163345,236,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28967,16821,0.004166666883975267,0,0,1,175.0,0.46586345381526106,0.46215139442231074,249,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28776,2015,0.0,0,0,0,217.5,0.4594594594594595,0.47410358565737054,259,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28723,6701,0.0,0,0,0,176.5,0.41911764705882354,0.4541832669322709,272,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29033,21886,0.0,0,0,1,60.5,0.375,0.17928286852589642,120,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28981,1875,0.0,0,0,0,66.0,0.3953488372093023,0.20318725099601595,129,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28952,25126,0.002053388161584735,0,0,1,200.0,0.43727598566308246,0.4860557768924303,279,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28794,21242,0.0,0,0,1,159.5,0.4681818181818182,0.4103585657370518,220,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28987,4531,0.004175365436822176,0,0,0,206.0,0.41754385964912283,0.47410358565737054,285,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28912,14103,0.0,0,0,1,159.5,0.42857142857142855,0.50199203187251,294,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28871,22163,0.0,0,0,1,180.0,0.44357976653696496,0.4541832669322709,257,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29093,8178,0.002074688905850053,0,0,0,236.5,0.45517241379310347,0.5258964143426295,290,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28758,17685,0.004140786826610565,0,0,1,152.5,0.3959731543624161,0.4701195219123506,298,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28899,10638,0.0021598271559923887,0,0,0,158.5,0.45416666666666666,0.4342629482071713,240,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28863,16186,0.004140786826610565,0,0,1,199.5,0.47368421052631576,0.50199203187251,266,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28715,8949,0.008298755623400211,0,0,0,214.0,0.4444444444444444,0.5258964143426295,297,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28924,20208,0.0,0,0,1,78.0,0.33116883116883117,0.4063745019920319,308,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28744,13594,0.008333333767950535,0,0,1,184.5,0.4265232974910394,0.47410358565737054,279,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28899,4319,0.0,0,0,0,145.5,0.4357976653696498,0.44621513944223107,257,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28901,7505,0.004123711492866278,0,0,0,200.0,0.4641638225255973,0.5418326693227091,293,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29083,3335,0.00206611561588943,0,0,0,243.0,0.46551724137931033,0.5378486055776892,290,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28772,5279,0.004140786826610565,0,0,0,204.0,0.44876325088339225,0.5059760956175299,283,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28864,20807,0.0,0,0,1,103.5,0.2674772036474164,0.350597609561753,329,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29031,7438,0.0041928719729185104,0,0,0,215.0,0.4792626728110599,0.41434262948207173,217,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29070,1776,0.0020833334419876337,0,0,0,245.5,0.460431654676259,0.5099601593625498,278,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29096,4545,0.002087682718411088,0,0,0,161.0,0.3952702702702703,0.46613545816733065,296,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28996,6202,0.0,0,0,0,167.0,0.3806228373702422,0.43824701195219123,289,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28776,3775,0.002053388161584735,0,0,0,218.5,0.47474747474747475,0.5617529880478087,297,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28957,985,0.0020703934133052826,0,0,0,125.5,0.428,0.4262948207171315,250,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29046,18112,0.0,0,0,1,55.0,0.3575757575757576,0.2350597609561753,165,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28955,20168,0.014583333395421505,0,0,1,257.0,0.4854014598540146,0.5298804780876494,274,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28997,17891,0.004123711492866278,0,0,1,199.5,0.4423791821561338,0.47410358565737054,269,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28764,26012,0.0021413275972008705,0,0,1,87.5,0.31983805668016196,0.3147410358565737,247,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28865,17146,0.0,0,0,1,198.0,0.45384615384615384,0.4701195219123506,260,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28888,1192,0.006224066484719515,0,0,0,243.0,0.4847328244274809,0.5059760956175299,262,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29092,17700,0.0020703934133052826,0,0,1,122.0,0.39357429718875503,0.3904382470119522,249,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28910,18571,0.0,0,0,1,107.0,0.40671641791044777,0.4342629482071713,268,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28856,21511,0.006237006280571222,0,0,1,209.5,0.47157190635451507,0.5617529880478087,299,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28957,12646,0.0,0,0,1,128.0,0.4124087591240876,0.450199203187251,274,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28779,16699,0.00206611561588943,0,0,1,152.0,0.3790849673202614,0.46215139442231074,306,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29081,8737,0.015021459199488163,0,0,0,252.5,0.5037878787878788,0.5298804780876494,264,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28885,11836,0.0020703934133052826,0,0,0,164.0,0.40344827586206894,0.46613545816733065,290,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28785,5817,0.004123711492866278,0,0,0,161.0,0.47391304347826085,0.4342629482071713,230,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28921,9795,0.002074688905850053,0,0,0,183.0,0.45454545454545453,0.43824701195219123,242,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28883,11103,0.0,0,0,0,181.0,0.444,0.44223107569721115,250,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28705,473,0.002061855746433139,0,0,0,184.5,0.47577092511013214,0.4302788844621514,227,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29049,10038,0.006211180239915848,0,0,0,176.5,0.42810457516339867,0.5219123505976095,306,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28759,8103,0.0,0,0,0,190.0,0.4,0.43824701195219123,275,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28931,21657,0.0,0,0,1,44.0,0.4864864864864865,0.07171314741035857,37,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28742,24370,0.0,0,0,1,166.5,0.3779264214046823,0.450199203187251,299,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28744,21475,0.002061855746433139,0,0,1,183.5,0.4318181818181818,0.4541832669322709,264,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28858,6836,0.0,0,0,0,178.5,0.3979591836734694,0.46613545816733065,294,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29067,19803,0.002053388161584735,0,0,1,201.0,0.4463087248322148,0.5298804780876494,298,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28798,788,0.00206611561588943,0,0,0,248.5,0.416403785488959,0.5258964143426295,317,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28740,23328,0.0,0,0,1,181.5,0.46774193548387094,0.46215139442231074,248,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28904,869,0.0,0,0,0,249.5,0.45751633986928103,0.5577689243027888,306,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28705,15979,0.0062500000931322575,0,0,1,162.0,0.3654485049833887,0.43824701195219123,301,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28710,26974,0.004166666883975267,0,0,1,171.5,0.41114982578397213,0.4701195219123506,287,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28951,23151,0.004115226212888956,0,0,1,158.0,0.42738589211618255,0.4103585657370518,241,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28874,15653,0.00849256943911314,0,0,1,189.5,0.3783783783783784,0.44621513944223107,296,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28862,23763,0.00206611561588943,0,0,1,195.0,0.4703703703703704,0.5059760956175299,270,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28875,21437,0.004357298370450735,0,0,1,194.5,0.4479166666666667,0.5139442231075697,288,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28941,21585,0.0,0,0,1,101.5,0.4322916666666667,0.33067729083665337,192,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28883,331,0.006237006280571222,0,0,0,228.0,0.43728813559322033,0.5139442231075697,295,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28833,4818,0.0022573363967239857,0,0,0,165.0,0.48880597014925375,0.5219123505976095,268,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28831,11687,0.0,0,0,0,125.5,0.3951048951048951,0.450199203187251,286,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28944,9780,0.008438818156719208,0,0,0,146.5,0.4157303370786517,0.44223107569721115,267,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28958,892,0.0020920501556247473,0,0,0,185.0,0.42857142857142855,0.4302788844621514,252,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28919,6272,0.004115226212888956,0,0,0,195.0,0.4019933554817276,0.4820717131474104,301,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28757,26856,0.0,0,0,1,114.5,0.3633217993079585,0.41832669322709165,289,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29089,3771,0.0,0,0,0,241.5,0.445859872611465,0.5577689243027888,314,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29021,5776,0.002053388161584735,0,0,0,177.5,0.4160839160839161,0.47410358565737054,286,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29031,14014,0.004201680887490511,0,0,1,121.0,0.3952569169960474,0.398406374501992,253,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29048,22483,0.0,0,0,1,62.5,0.3674418604651163,0.3147410358565737,215,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28999,24848,0.00626304792240262,0,0,1,171.5,0.5378787878787878,0.28286852589641437,132,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29087,4301,0.0,0,0,0,119.5,0.3881278538812785,0.3386454183266932,219,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29062,17869,0.0,0,0,1,74.5,0.3416666666666667,0.32669322709163345,240,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28934,19621,0.0,0,0,1,58.5,0.3743016759776536,0.26693227091633465,179,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28786,27053,0.0020703934133052826,0,0,1,182.5,0.48223350253807107,0.3784860557768924,197,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28918,21116,0.0,0,0,1,164.0,0.3939393939393939,0.46613545816733065,297,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28997,24842,0.0020833334419876337,0,0,1,157.0,0.42660550458715596,0.3705179282868526,218,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28707,18798,0.0,0,0,1,180.0,0.4426751592356688,0.5537848605577689,314,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28965,16924,0.00826446246355772,0,0,1,182.0,0.39372822299651566,0.450199203187251,287,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28821,26034,0.002074688905850053,0,0,1,162.0,0.3660377358490566,0.38645418326693226,265,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28859,5691,0.0,0,0,0,108.5,0.39672131147540984,0.4820717131474104,305,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28754,9248,0.0,0,0,0,127.0,0.4469026548672566,0.40239043824701193,226,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28780,23368,0.010438413359224796,0,0,1,245.0,0.45918367346938777,0.5378486055776892,294,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28872,19761,0.0,0,0,1,109.0,0.3815261044176707,0.3784860557768924,249,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28932,2693,0.0,0,0,0,136.5,0.3969465648854962,0.41434262948207173,262,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28876,19038,0.0021052630618214607,0,0,1,201.5,0.4359861591695502,0.50199203187251,289,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,29073,11514,0.002061855746433139,0,0,0,246.5,0.4652777777777778,0.5338645418326693,288,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28783,694,0.008350730873644352,0,0,0,188.5,0.46938775510204084,0.4581673306772908,245,251,251,0,0,0
human_nontata_promoters,j_lt_0p1,28802,16526,0.002074688905850053,0,0,1,208.5,0.46923076923076923,0.4860557768924303,260,251,251,0,0,0
